Image,Alpha,Beta,Min Score,Recall,MABO
2,0.6000000000000001,0.30000000000000004,0.01,0.0,0.31529520684863643
3,0.6000000000000001,0.30000000000000004,0.01,0.0,0.2103825136612022
4,0.6000000000000001,0.30000000000000004,0.01,0.0,0.29675414245277465
5,0.6000000000000001,0.30000000000000004,0.01,0.08333333333333333,0.339251840196082
6,0.6000000000000001,0.30000000000000004,0.01,0.3333333333333333,0.4303821137200137
7,0.6000000000000001,0.30000000000000004,0.01,0.0,0.18209972127593682
8,0.6000000000000001,0.30000000000000004,0.01,0.0,0.4399150074761942
9,0.6000000000000001,0.30000000000000004,0.01,0.0,0.38733220939413987
10,0.6000000000000001,0.30000000000000004,0.01,0.0,0.515286400374839
1,0.6000000000000001,0.30000000000000004,0.11,0.0,0.0
2,0.6000000000000001,0.30000000000000004,0.11,0.0,0.0
3,0.6000000000000001,0.30000000000000004,0.11,0.0,0.0
4,0.6000000000000001,0.30000000000000004,0.11,0.0,0.0
5,0.6000000000000001,0.30000000000000004,0.11,0.0,0.0
6,0.6000000000000001,0.30000000000000004,0.11,0.0,0.0
7,0.6000000000000001,0.30000000000000004,0.11,0.0,0.0
8,0.6000000000000001,0.30000000000000004,0.11,0.0,0.0
9,0.6000000000000001,0.30000000000000004,0.11,0.0,0.0
10,0.6000000000000001,0.30000000000000004,0.11,0.0,0.0
1,0.6000000000000001,0.30000000000000004,0.21000000000000002,0.0,0.0
2,0.6000000000000001,0.30000000000000004,0.21000000000000002,0.0,0.0
3,0.6000000000000001,0.30000000000000004,0.21000000000000002,0.0,0.0
4,0.6000000000000001,0.30000000000000004,0.21000000000000002,0.0,0.0
5,0.6000000000000001,0.30000000000000004,0.21000000000000002,0.0,0.0
6,0.6000000000000001,0.30000000000000004,0.21000000000000002,0.0,0.0
7,0.6000000000000001,0.30000000000000004,0.21000000000000002,0.0,0.0
8,0.6000000000000001,0.30000000000000004,0.21000000000000002,0.0,0.0
9,0.6000000000000001,0.30000000000000004,0.21000000000000002,0.0,0.0
10,0.6000000000000001,0.30000000000000004,0.21000000000000002,0.0,0.0
1,0.6000000000000001,0.30000000000000004,0.31,0.0,0.0
2,0.6000000000000001,0.30000000000000004,0.31,0.0,0.0
3,0.6000000000000001,0.30000000000000004,0.31,0.0,0.0
4,0.6000000000000001,0.30000000000000004,0.31,0.0,0.0
5,0.6000000000000001,0.30000000000000004,0.31,0.0,0.0
6,0.6000000000000001,0.30000000000000004,0.31,0.0,0.0
7,0.6000000000000001,0.30000000000000004,0.31,0.0,0.0
8,0.6000000000000001,0.30000000000000004,0.31,0.0,0.0
9,0.6000000000000001,0.30000000000000004,0.31,0.0,0.0
10,0.6000000000000001,0.30000000000000004,0.31,0.0,0.0
1,0.6000000000000001,0.30000000000000004,0.41000000000000003,0.0,0.0
2,0.6000000000000001,0.30000000000000004,0.41000000000000003,0.0,0.0
3,0.6000000000000001,0.30000000000000004,0.41000000000000003,0.0,0.0
4,0.6000000000000001,0.30000000000000004,0.41000000000000003,0.0,0.0
5,0.6000000000000001,0.30000000000000004,0.41000000000000003,0.0,0.0
6,0.6000000000000001,0.30000000000000004,0.41000000000000003,0.0,0.0
7,0.6000000000000001,0.30000000000000004,0.41000000000000003,0.0,0.0
8,0.6000000000000001,0.30000000000000004,0.41000000000000003,0.0,0.0
9,0.6000000000000001,0.30000000000000004,0.41000000000000003,0.0,0.0
10,0.6000000000000001,0.30000000000000004,0.41000000000000003,0.0,0.0
1,0.6000000000000001,0.30000000000000004,0.51,0.0,0.0
2,0.6000000000000001,0.30000000000000004,0.51,0.0,0.0
3,0.6000000000000001,0.30000000000000004,0.51,0.0,0.0
4,0.6000000000000001,0.30000000000000004,0.51,0.0,0.0
5,0.6000000000000001,0.30000000000000004,0.51,0.0,0.0
6,0.6000000000000001,0.30000000000000004,0.51,0.0,0.0
7,0.6000000000000001,0.30000000000000004,0.51,0.0,0.0
8,0.6000000000000001,0.30000000000000004,0.51,0.0,0.0
9,0.6000000000000001,0.30000000000000004,0.51,0.0,0.0
10,0.6000000000000001,0.30000000000000004,0.51,0.0,0.0
1,0.6000000000000001,0.30000000000000004,0.61,0.0,0.0
2,0.6000000000000001,0.30000000000000004,0.61,0.0,0.0
3,0.6000000000000001,0.30000000000000004,0.61,0.0,0.0
4,0.6000000000000001,0.30000000000000004,0.61,0.0,0.0
5,0.6000000000000001,0.30000000000000004,0.61,0.0,0.0
6,0.6000000000000001,0.30000000000000004,0.61,0.0,0.0
7,0.6000000000000001,0.30000000000000004,0.61,0.0,0.0
8,0.6000000000000001,0.30000000000000004,0.61,0.0,0.0
9,0.6000000000000001,0.30000000000000004,0.61,0.0,0.0
10,0.6000000000000001,0.30000000000000004,0.61,0.0,0.0
1,0.6000000000000001,0.30000000000000004,0.7100000000000001,0.0,0.0
2,0.6000000000000001,0.30000000000000004,0.7100000000000001,0.0,0.0
3,0.6000000000000001,0.30000000000000004,0.7100000000000001,0.0,0.0
4,0.6000000000000001,0.30000000000000004,0.7100000000000001,0.0,0.0
5,0.6000000000000001,0.30000000000000004,0.7100000000000001,0.0,0.0
6,0.6000000000000001,0.30000000000000004,0.7100000000000001,0.0,0.0
7,0.6000000000000001,0.30000000000000004,0.7100000000000001,0.0,0.0
8,0.6000000000000001,0.30000000000000004,0.7100000000000001,0.0,0.0
9,0.6000000000000001,0.30000000000000004,0.7100000000000001,0.0,0.0
10,0.6000000000000001,0.30000000000000004,0.7100000000000001,0.0,0.0
1,0.6000000000000001,0.30000000000000004,0.81,0.0,0.0
2,0.6000000000000001,0.30000000000000004,0.81,0.0,0.0
3,0.6000000000000001,0.30000000000000004,0.81,0.0,0.0
4,0.6000000000000001,0.30000000000000004,0.81,0.0,0.0
5,0.6000000000000001,0.30000000000000004,0.81,0.0,0.0
6,0.6000000000000001,0.30000000000000004,0.81,0.0,0.0
7,0.6000000000000001,0.30000000000000004,0.81,0.0,0.0
8,0.6000000000000001,0.30000000000000004,0.81,0.0,0.0
9,0.6000000000000001,0.30000000000000004,0.81,0.0,0.0
10,0.6000000000000001,0.30000000000000004,0.81,0.0,0.0
1,0.6000000000000001,0.30000000000000004,0.91,0.0,0.0
2,0.6000000000000001,0.30000000000000004,0.91,0.0,0.0
3,0.6000000000000001,0.30000000000000004,0.91,0.0,0.0
4,0.6000000000000001,0.30000000000000004,0.91,0.0,0.0
5,0.6000000000000001,0.30000000000000004,0.91,0.0,0.0
6,0.6000000000000001,0.30000000000000004,0.91,0.0,0.0
7,0.6000000000000001,0.30000000000000004,0.91,0.0,0.0
8,0.6000000000000001,0.30000000000000004,0.91,0.0,0.0
9,0.6000000000000001,0.30000000000000004,0.91,0.0,0.0
10,0.6000000000000001,0.30000000000000004,0.91,0.0,0.0
1,0.6000000000000001,0.4,0.01,0.0,0.3332114595616881
2,0.6000000000000001,0.4,0.01,0.0,0.30343945574112896
3,0.6000000000000001,0.4,0.01,0.0,0.22654462242562928
4,0.6000000000000001,0.4,0.01,0.0,0.32858673564059665
5,0.6000000000000001,0.4,0.01,0.08333333333333333,0.3319538407522022
6,0.6000000000000001,0.4,0.01,0.3333333333333333,0.3903643626366376
7,0.6000000000000001,0.4,0.01,0.0,0.15731352922182756
8,0.6000000000000001,0.4,0.01,0.0,0.5835580687255328
9,0.6000000000000001,0.4,0.01,0.0,0.39021924863420854
10,0.6000000000000001,0.4,0.01,0.0,0.4603790045073426
1,0.6000000000000001,0.4,0.11,0.0,0.0
2,0.6000000000000001,0.4,0.11,0.0,0.0
3,0.6000000000000001,0.4,0.11,0.0,0.0
4,0.6000000000000001,0.4,0.11,0.0,0.0
5,0.6000000000000001,0.4,0.11,0.0,0.0
6,0.6000000000000001,0.4,0.11,0.0,0.0
7,0.6000000000000001,0.4,0.11,0.0,0.0
8,0.6000000000000001,0.4,0.11,0.0,0.0
9,0.6000000000000001,0.4,0.11,0.0,0.0
10,0.6000000000000001,0.4,0.11,0.0,0.0
1,0.6000000000000001,0.4,0.21000000000000002,0.0,0.0
2,0.6000000000000001,0.4,0.21000000000000002,0.0,0.0
3,0.6000000000000001,0.4,0.21000000000000002,0.0,0.0
4,0.6000000000000001,0.4,0.21000000000000002,0.0,0.0
5,0.6000000000000001,0.4,0.21000000000000002,0.0,0.0
6,0.6000000000000001,0.4,0.21000000000000002,0.0,0.0
7,0.6000000000000001,0.4,0.21000000000000002,0.0,0.0
8,0.6000000000000001,0.4,0.21000000000000002,0.0,0.0
9,0.6000000000000001,0.4,0.21000000000000002,0.0,0.0
10,0.6000000000000001,0.4,0.21000000000000002,0.0,0.0
1,0.6000000000000001,0.4,0.31,0.0,0.0
2,0.6000000000000001,0.4,0.31,0.0,0.0
3,0.6000000000000001,0.4,0.31,0.0,0.0
4,0.6000000000000001,0.4,0.31,0.0,0.0
5,0.6000000000000001,0.4,0.31,0.0,0.0
6,0.6000000000000001,0.4,0.31,0.0,0.0
7,0.6000000000000001,0.4,0.31,0.0,0.0
8,0.6000000000000001,0.4,0.31,0.0,0.0
9,0.6000000000000001,0.4,0.31,0.0,0.0
10,0.6000000000000001,0.4,0.31,0.0,0.0
1,0.6000000000000001,0.4,0.41000000000000003,0.0,0.0
2,0.6000000000000001,0.4,0.41000000000000003,0.0,0.0
3,0.6000000000000001,0.4,0.41000000000000003,0.0,0.0
4,0.6000000000000001,0.4,0.41000000000000003,0.0,0.0
5,0.6000000000000001,0.4,0.41000000000000003,0.0,0.0
6,0.6000000000000001,0.4,0.41000000000000003,0.0,0.0
7,0.6000000000000001,0.4,0.41000000000000003,0.0,0.0
8,0.6000000000000001,0.4,0.41000000000000003,0.0,0.0
9,0.6000000000000001,0.4,0.41000000000000003,0.0,0.0
10,0.6000000000000001,0.4,0.41000000000000003,0.0,0.0
1,0.6000000000000001,0.4,0.51,0.0,0.0
2,0.6000000000000001,0.4,0.51,0.0,0.0
3,0.6000000000000001,0.4,0.51,0.0,0.0
4,0.6000000000000001,0.4,0.51,0.0,0.0
5,0.6000000000000001,0.4,0.51,0.0,0.0
6,0.6000000000000001,0.4,0.51,0.0,0.0
7,0.6000000000000001,0.4,0.51,0.0,0.0
8,0.6000000000000001,0.4,0.51,0.0,0.0
9,0.6000000000000001,0.4,0.51,0.0,0.0
10,0.6000000000000001,0.4,0.51,0.0,0.0
1,0.6000000000000001,0.4,0.61,0.0,0.0
2,0.6000000000000001,0.4,0.61,0.0,0.0
3,0.6000000000000001,0.4,0.61,0.0,0.0
4,0.6000000000000001,0.4,0.61,0.0,0.0
5,0.6000000000000001,0.4,0.61,0.0,0.0
6,0.6000000000000001,0.4,0.61,0.0,0.0
7,0.6000000000000001,0.4,0.61,0.0,0.0
8,0.6000000000000001,0.4,0.61,0.0,0.0
9,0.6000000000000001,0.4,0.61,0.0,0.0
10,0.6000000000000001,0.4,0.61,0.0,0.0
1,0.6000000000000001,0.4,0.7100000000000001,0.0,0.0
2,0.6000000000000001,0.4,0.7100000000000001,0.0,0.0
3,0.6000000000000001,0.4,0.7100000000000001,0.0,0.0
4,0.6000000000000001,0.4,0.7100000000000001,0.0,0.0
5,0.6000000000000001,0.4,0.7100000000000001,0.0,0.0
6,0.6000000000000001,0.4,0.7100000000000001,0.0,0.0
7,0.6000000000000001,0.4,0.7100000000000001,0.0,0.0
8,0.6000000000000001,0.4,0.7100000000000001,0.0,0.0
9,0.6000000000000001,0.4,0.7100000000000001,0.0,0.0
10,0.6000000000000001,0.4,0.7100000000000001,0.0,0.0
1,0.6000000000000001,0.4,0.81,0.0,0.0
2,0.6000000000000001,0.4,0.81,0.0,0.0
3,0.6000000000000001,0.4,0.81,0.0,0.0
4,0.6000000000000001,0.4,0.81,0.0,0.0
5,0.6000000000000001,0.4,0.81,0.0,0.0
6,0.6000000000000001,0.4,0.81,0.0,0.0
7,0.6000000000000001,0.4,0.81,0.0,0.0
8,0.6000000000000001,0.4,0.81,0.0,0.0
9,0.6000000000000001,0.4,0.81,0.0,0.0
10,0.6000000000000001,0.4,0.81,0.0,0.0
1,0.6000000000000001,0.4,0.91,0.0,0.0
2,0.6000000000000001,0.4,0.91,0.0,0.0
3,0.6000000000000001,0.4,0.91,0.0,0.0
4,0.6000000000000001,0.4,0.91,0.0,0.0
5,0.6000000000000001,0.4,0.91,0.0,0.0
6,0.6000000000000001,0.4,0.91,0.0,0.0
7,0.6000000000000001,0.4,0.91,0.0,0.0
8,0.6000000000000001,0.4,0.91,0.0,0.0
9,0.6000000000000001,0.4,0.91,0.0,0.0
10,0.6000000000000001,0.4,0.91,0.0,0.0
1,0.6000000000000001,0.5,0.01,0.0,0.3847185047039323
2,0.6000000000000001,0.5,0.01,0.5,0.3978898651485212
3,0.6000000000000001,0.5,0.01,0.0,0.22654462242562928
4,0.6000000000000001,0.5,0.01,0.0,0.34558715688844177
5,0.6000000000000001,0.5,0.01,0.08333333333333333,0.326727644550598
6,0.6000000000000001,0.5,0.01,0.6666666666666666,0.4642014156824594
7,0.6000000000000001,0.5,0.01,0.0,0.15731352922182756
8,0.6000000000000001,0.5,0.01,0.0,0.5835580687255328
9,0.6000000000000001,0.5,0.01,0.0,0.5189607794154384
10,0.6000000000000001,0.5,0.01,0.0,0.5437318240095063
1,0.6000000000000001,0.5,0.11,0.0,0.0
2,0.6000000000000001,0.5,0.11,0.0,0.0
3,0.6000000000000001,0.5,0.11,0.0,0.0
4,0.6000000000000001,0.5,0.11,0.0,0.0
5,0.6000000000000001,0.5,0.11,0.0,0.0
6,0.6000000000000001,0.5,0.11,0.0,0.0
7,0.6000000000000001,0.5,0.11,0.0,0.0
8,0.6000000000000001,0.5,0.11,0.0,0.0
9,0.6000000000000001,0.5,0.11,0.0,0.0
10,0.6000000000000001,0.5,0.11,0.0,0.0
1,0.6000000000000001,0.5,0.21000000000000002,0.0,0.0
2,0.6000000000000001,0.5,0.21000000000000002,0.0,0.0
3,0.6000000000000001,0.5,0.21000000000000002,0.0,0.0
4,0.6000000000000001,0.5,0.21000000000000002,0.0,0.0
5,0.6000000000000001,0.5,0.21000000000000002,0.0,0.0
6,0.6000000000000001,0.5,0.21000000000000002,0.0,0.0
7,0.6000000000000001,0.5,0.21000000000000002,0.0,0.0
8,0.6000000000000001,0.5,0.21000000000000002,0.0,0.0
9,0.6000000000000001,0.5,0.21000000000000002,0.0,0.0
10,0.6000000000000001,0.5,0.21000000000000002,0.0,0.0
1,0.6000000000000001,0.5,0.31,0.0,0.0
2,0.6000000000000001,0.5,0.31,0.0,0.0
3,0.6000000000000001,0.5,0.31,0.0,0.0
4,0.6000000000000001,0.5,0.31,0.0,0.0
5,0.6000000000000001,0.5,0.31,0.0,0.0
6,0.6000000000000001,0.5,0.31,0.0,0.0
7,0.6000000000000001,0.5,0.31,0.0,0.0
8,0.6000000000000001,0.5,0.31,0.0,0.0
9,0.6000000000000001,0.5,0.31,0.0,0.0
10,0.6000000000000001,0.5,0.31,0.0,0.0
1,0.6000000000000001,0.5,0.41000000000000003,0.0,0.0
2,0.6000000000000001,0.5,0.41000000000000003,0.0,0.0
3,0.6000000000000001,0.5,0.41000000000000003,0.0,0.0
4,0.6000000000000001,0.5,0.41000000000000003,0.0,0.0
5,0.6000000000000001,0.5,0.41000000000000003,0.0,0.0
6,0.6000000000000001,0.5,0.41000000000000003,0.0,0.0
7,0.6000000000000001,0.5,0.41000000000000003,0.0,0.0
8,0.6000000000000001,0.5,0.41000000000000003,0.0,0.0
9,0.6000000000000001,0.5,0.41000000000000003,0.0,0.0
10,0.6000000000000001,0.5,0.41000000000000003,0.0,0.0
1,0.6000000000000001,0.5,0.51,0.0,0.0
2,0.6000000000000001,0.5,0.51,0.0,0.0
3,0.6000000000000001,0.5,0.51,0.0,0.0
4,0.6000000000000001,0.5,0.51,0.0,0.0
5,0.6000000000000001,0.5,0.51,0.0,0.0
6,0.6000000000000001,0.5,0.51,0.0,0.0
7,0.6000000000000001,0.5,0.51,0.0,0.0
8,0.6000000000000001,0.5,0.51,0.0,0.0
9,0.6000000000000001,0.5,0.51,0.0,0.0
10,0.6000000000000001,0.5,0.51,0.0,0.0
1,0.6000000000000001,0.5,0.61,0.0,0.0
2,0.6000000000000001,0.5,0.61,0.0,0.0
3,0.6000000000000001,0.5,0.61,0.0,0.0
4,0.6000000000000001,0.5,0.61,0.0,0.0
5,0.6000000000000001,0.5,0.61,0.0,0.0
6,0.6000000000000001,0.5,0.61,0.0,0.0
7,0.6000000000000001,0.5,0.61,0.0,0.0
8,0.6000000000000001,0.5,0.61,0.0,0.0
9,0.6000000000000001,0.5,0.61,0.0,0.0
10,0.6000000000000001,0.5,0.61,0.0,0.0
1,0.6000000000000001,0.5,0.7100000000000001,0.0,0.0
2,0.6000000000000001,0.5,0.7100000000000001,0.0,0.0
3,0.6000000000000001,0.5,0.7100000000000001,0.0,0.0
4,0.6000000000000001,0.5,0.7100000000000001,0.0,0.0
5,0.6000000000000001,0.5,0.7100000000000001,0.0,0.0
6,0.6000000000000001,0.5,0.7100000000000001,0.0,0.0
7,0.6000000000000001,0.5,0.7100000000000001,0.0,0.0
8,0.6000000000000001,0.5,0.7100000000000001,0.0,0.0
9,0.6000000000000001,0.5,0.7100000000000001,0.0,0.0
10,0.6000000000000001,0.5,0.7100000000000001,0.0,0.0
1,0.6000000000000001,0.5,0.81,0.0,0.0
2,0.6000000000000001,0.5,0.81,0.0,0.0
3,0.6000000000000001,0.5,0.81,0.0,0.0
4,0.6000000000000001,0.5,0.81,0.0,0.0
5,0.6000000000000001,0.5,0.81,0.0,0.0
6,0.6000000000000001,0.5,0.81,0.0,0.0
7,0.6000000000000001,0.5,0.81,0.0,0.0
8,0.6000000000000001,0.5,0.81,0.0,0.0
9,0.6000000000000001,0.5,0.81,0.0,0.0
10,0.6000000000000001,0.5,0.81,0.0,0.0
1,0.6000000000000001,0.5,0.91,0.0,0.0
2,0.6000000000000001,0.5,0.91,0.0,0.0
3,0.6000000000000001,0.5,0.91,0.0,0.0
4,0.6000000000000001,0.5,0.91,0.0,0.0
5,0.6000000000000001,0.5,0.91,0.0,0.0
6,0.6000000000000001,0.5,0.91,0.0,0.0
7,0.6000000000000001,0.5,0.91,0.0,0.0
8,0.6000000000000001,0.5,0.91,0.0,0.0
9,0.6000000000000001,0.5,0.91,0.0,0.0
10,0.6000000000000001,0.5,0.91,0.0,0.0
1,0.6000000000000001,0.6000000000000001,0.01,0.0,0.32849512978610873
2,0.6000000000000001,0.6000000000000001,0.01,0.5,0.4140972941734846
3,0.6000000000000001,0.6000000000000001,0.01,0.0,0.22654462242562928
4,0.6000000000000001,0.6000000000000001,0.01,0.5,0.4168649070183892
5,0.6000000000000001,0.6000000000000001,0.01,0.16666666666666666,0.3653746686226547
6,0.6000000000000001,0.6000000000000001,0.01,0.6666666666666666,0.4642014156824594
7,0.6000000000000001,0.6000000000000001,0.01,0.0,0.18209972127593682
8,0.6000000000000001,0.6000000000000001,0.01,0.0,0.5382018479033405
9,0.6000000000000001,0.6000000000000001,0.01,0.0,0.5189607794154384
10,0.6000000000000001,0.6000000000000001,0.01,0.0,0.6082059533386966
1,0.6000000000000001,0.6000000000000001,0.11,0.0,0.0
2,0.6000000000000001,0.6000000000000001,0.11,0.0,0.0
3,0.6000000000000001,0.6000000000000001,0.11,0.0,0.0
4,0.6000000000000001,0.6000000000000001,0.11,0.0,0.0
5,0.6000000000000001,0.6000000000000001,0.11,0.0,0.0
6,0.6000000000000001,0.6000000000000001,0.11,0.0,0.0
7,0.6000000000000001,0.6000000000000001,0.11,0.0,0.0
8,0.6000000000000001,0.6000000000000001,0.11,0.0,0.0
9,0.6000000000000001,0.6000000000000001,0.11,0.0,0.0
10,0.6000000000000001,0.6000000000000001,0.11,0.0,0.0
1,0.6000000000000001,0.6000000000000001,0.21000000000000002,0.0,0.0
2,0.6000000000000001,0.6000000000000001,0.21000000000000002,0.0,0.0
3,0.6000000000000001,0.6000000000000001,0.21000000000000002,0.0,0.0
4,0.6000000000000001,0.6000000000000001,0.21000000000000002,0.0,0.0
5,0.6000000000000001,0.6000000000000001,0.21000000000000002,0.0,0.0
6,0.6000000000000001,0.6000000000000001,0.21000000000000002,0.0,0.0
7,0.6000000000000001,0.6000000000000001,0.21000000000000002,0.0,0.0
8,0.6000000000000001,0.6000000000000001,0.21000000000000002,0.0,0.0
9,0.6000000000000001,0.6000000000000001,0.21000000000000002,0.0,0.0
10,0.6000000000000001,0.6000000000000001,0.21000000000000002,0.0,0.0
1,0.6000000000000001,0.6000000000000001,0.31,0.0,0.0
2,0.6000000000000001,0.6000000000000001,0.31,0.0,0.0
3,0.6000000000000001,0.6000000000000001,0.31,0.0,0.0
4,0.6000000000000001,0.6000000000000001,0.31,0.0,0.0
5,0.6000000000000001,0.6000000000000001,0.31,0.0,0.0
6,0.6000000000000001,0.6000000000000001,0.31,0.0,0.0
7,0.6000000000000001,0.6000000000000001,0.31,0.0,0.0
8,0.6000000000000001,0.6000000000000001,0.31,0.0,0.0
9,0.6000000000000001,0.6000000000000001,0.31,0.0,0.0
10,0.6000000000000001,0.6000000000000001,0.31,0.0,0.0
1,0.6000000000000001,0.6000000000000001,0.41000000000000003,0.0,0.0
2,0.6000000000000001,0.6000000000000001,0.41000000000000003,0.0,0.0
3,0.6000000000000001,0.6000000000000001,0.41000000000000003,0.0,0.0
4,0.6000000000000001,0.6000000000000001,0.41000000000000003,0.0,0.0
5,0.6000000000000001,0.6000000000000001,0.41000000000000003,0.0,0.0
6,0.6000000000000001,0.6000000000000001,0.41000000000000003,0.0,0.0
7,0.6000000000000001,0.6000000000000001,0.41000000000000003,0.0,0.0
8,0.6000000000000001,0.6000000000000001,0.41000000000000003,0.0,0.0
9,0.6000000000000001,0.6000000000000001,0.41000000000000003,0.0,0.0
10,0.6000000000000001,0.6000000000000001,0.41000000000000003,0.0,0.0
1,0.6000000000000001,0.6000000000000001,0.51,0.0,0.0
2,0.6000000000000001,0.6000000000000001,0.51,0.0,0.0
3,0.6000000000000001,0.6000000000000001,0.51,0.0,0.0
4,0.6000000000000001,0.6000000000000001,0.51,0.0,0.0
5,0.6000000000000001,0.6000000000000001,0.51,0.0,0.0
6,0.6000000000000001,0.6000000000000001,0.51,0.0,0.0
7,0.6000000000000001,0.6000000000000001,0.51,0.0,0.0
8,0.6000000000000001,0.6000000000000001,0.51,0.0,0.0
9,0.6000000000000001,0.6000000000000001,0.51,0.0,0.0
10,0.6000000000000001,0.6000000000000001,0.51,0.0,0.0
1,0.6000000000000001,0.6000000000000001,0.61,0.0,0.0
2,0.6000000000000001,0.6000000000000001,0.61,0.0,0.0
3,0.6000000000000001,0.6000000000000001,0.61,0.0,0.0
4,0.6000000000000001,0.6000000000000001,0.61,0.0,0.0
5,0.6000000000000001,0.6000000000000001,0.61,0.0,0.0
6,0.6000000000000001,0.6000000000000001,0.61,0.0,0.0
7,0.6000000000000001,0.6000000000000001,0.61,0.0,0.0
8,0.6000000000000001,0.6000000000000001,0.61,0.0,0.0
9,0.6000000000000001,0.6000000000000001,0.61,0.0,0.0
10,0.6000000000000001,0.6000000000000001,0.61,0.0,0.0
1,0.6000000000000001,0.6000000000000001,0.7100000000000001,0.0,0.0
2,0.6000000000000001,0.6000000000000001,0.7100000000000001,0.0,0.0
3,0.6000000000000001,0.6000000000000001,0.7100000000000001,0.0,0.0
4,0.6000000000000001,0.6000000000000001,0.7100000000000001,0.0,0.0
5,0.6000000000000001,0.6000000000000001,0.7100000000000001,0.0,0.0
6,0.6000000000000001,0.6000000000000001,0.7100000000000001,0.0,0.0
7,0.6000000000000001,0.6000000000000001,0.7100000000000001,0.0,0.0
8,0.6000000000000001,0.6000000000000001,0.7100000000000001,0.0,0.0
9,0.6000000000000001,0.6000000000000001,0.7100000000000001,0.0,0.0
10,0.6000000000000001,0.6000000000000001,0.7100000000000001,0.0,0.0
1,0.6000000000000001,0.6000000000000001,0.81,0.0,0.0
2,0.6000000000000001,0.6000000000000001,0.81,0.0,0.0
3,0.6000000000000001,0.6000000000000001,0.81,0.0,0.0
4,0.6000000000000001,0.6000000000000001,0.81,0.0,0.0
5,0.6000000000000001,0.6000000000000001,0.81,0.0,0.0
6,0.6000000000000001,0.6000000000000001,0.81,0.0,0.0
7,0.6000000000000001,0.6000000000000001,0.81,0.0,0.0
8,0.6000000000000001,0.6000000000000001,0.81,0.0,0.0
9,0.6000000000000001,0.6000000000000001,0.81,0.0,0.0
10,0.6000000000000001,0.6000000000000001,0.81,0.0,0.0
1,0.6000000000000001,0.6000000000000001,0.91,0.0,0.0
2,0.6000000000000001,0.6000000000000001,0.91,0.0,0.0
3,0.6000000000000001,0.6000000000000001,0.91,0.0,0.0
4,0.6000000000000001,0.6000000000000001,0.91,0.0,0.0
5,0.6000000000000001,0.6000000000000001,0.91,0.0,0.0
6,0.6000000000000001,0.6000000000000001,0.91,0.0,0.0
7,0.6000000000000001,0.6000000000000001,0.91,0.0,0.0
8,0.6000000000000001,0.6000000000000001,0.91,0.0,0.0
9,0.6000000000000001,0.6000000000000001,0.91,0.0,0.0
10,0.6000000000000001,0.6000000000000001,0.91,0.0,0.0
1,0.6000000000000001,0.7000000000000001,0.01,0.0,0.4266853837566154
2,0.6000000000000001,0.7000000000000001,0.01,0.5,0.4350056370613918
3,0.6000000000000001,0.7000000000000001,0.01,0.0,0.22654462242562928
4,0.6000000000000001,0.7000000000000001,0.01,0.5,0.46678620126258946
5,0.6000000000000001,0.7000000000000001,0.01,0.16666666666666666,0.3722511816833783
6,0.6000000000000001,0.7000000000000001,0.01,0.6666666666666666,0.4642014156824594
7,0.6000000000000001,0.7000000000000001,0.01,0.0,0.18209972127593682
8,0.6000000000000001,0.7000000000000001,0.01,0.0,0.6488478402836085
9,0.6000000000000001,0.7000000000000001,0.01,0.0,0.5189607794154384
10,0.6000000000000001,0.7000000000000001,0.01,0.0,0.6082059533386966
1,0.6000000000000001,0.7000000000000001,0.11,0.0,0.0
2,0.6000000000000001,0.7000000000000001,0.11,0.0,0.0
3,0.6000000000000001,0.7000000000000001,0.11,0.0,0.0
4,0.6000000000000001,0.7000000000000001,0.11,0.0,0.0
5,0.6000000000000001,0.7000000000000001,0.11,0.0,0.0
6,0.6000000000000001,0.7000000000000001,0.11,0.0,0.0
7,0.6000000000000001,0.7000000000000001,0.11,0.0,0.0
8,0.6000000000000001,0.7000000000000001,0.11,0.0,0.0
9,0.6000000000000001,0.7000000000000001,0.11,0.0,0.0
10,0.6000000000000001,0.7000000000000001,0.11,0.0,0.0
1,0.6000000000000001,0.7000000000000001,0.21000000000000002,0.0,0.0
2,0.6000000000000001,0.7000000000000001,0.21000000000000002,0.0,0.0
3,0.6000000000000001,0.7000000000000001,0.21000000000000002,0.0,0.0
4,0.6000000000000001,0.7000000000000001,0.21000000000000002,0.0,0.0
5,0.6000000000000001,0.7000000000000001,0.21000000000000002,0.0,0.0
6,0.6000000000000001,0.7000000000000001,0.21000000000000002,0.0,0.0
7,0.6000000000000001,0.7000000000000001,0.21000000000000002,0.0,0.0
8,0.6000000000000001,0.7000000000000001,0.21000000000000002,0.0,0.0
9,0.6000000000000001,0.7000000000000001,0.21000000000000002,0.0,0.0
10,0.6000000000000001,0.7000000000000001,0.21000000000000002,0.0,0.0
1,0.6000000000000001,0.7000000000000001,0.31,0.0,0.0
2,0.6000000000000001,0.7000000000000001,0.31,0.0,0.0
3,0.6000000000000001,0.7000000000000001,0.31,0.0,0.0
4,0.6000000000000001,0.7000000000000001,0.31,0.0,0.0
5,0.6000000000000001,0.7000000000000001,0.31,0.0,0.0
6,0.6000000000000001,0.7000000000000001,0.31,0.0,0.0
7,0.6000000000000001,0.7000000000000001,0.31,0.0,0.0
8,0.6000000000000001,0.7000000000000001,0.31,0.0,0.0
9,0.6000000000000001,0.7000000000000001,0.31,0.0,0.0
